ID,NAME,LGA_ID
5571,AWHANJIGOH,505
5572,IBEREKO,505
5573,KETA-EAST,505
5574,"IWORO GBANKO",505
5575,AJIDO,505
5576,ILOGBO-ARAROMI,505
5577,IKOGA,505
5578,AJARA,505
5579,IYA-AFIN,505
5580,ETITA/EBODE,506
5581,LAGBADE,506
5582,POPO-OBA,506
5583,OKE-BALOGUN,506
5584,AJAGANABE,506
5585,ISE/IGBOGUN,506
5586,ORIBA/LADABA,506
5587,ABOMITI,506
5588,AGBOWA,506
5589,"AGBOWA IKOSI",506
5590,"AGO OWU",506
5591,ORUGBO,506
5592,ILARA,506
5593,IBONWON,506
5594,ODORAGUNSIN,506
5595,POKA,506
5596,ODOMOLA,506
5597,EJIRIN,506
5598,ITOIKIN,506
5599,"VICTORIA ISLAND I",507
5600,"VICTORIA ISLAND II",507
5601,"ILASAN HOUSING ESTATE",507
5602,"LEKKI/IKATE AND ENVIRONS",507
5603,"ILADO/ETI-OSA AND ENVIRONS",507
5604,AJAH/SANGOTEDO,507
5605,ADO/LANGBASA/BADORE,507
5606,"IKOYI I",507
5607,"IKOYI II",507
5608,OBALENDE,507
5609,"IBEJU I",508
5610,"N2, (IBEJU II)",508
5611,"ORIMEDU I",508
5612,"02, (ORIMEDU II)",508
5613,"03, (ORIMEDU III)",508
5614,"P1, (IWEREKUN I)",508
5615,"IWEREKUN II",508
5616,"S1, (LEKKI I)",508
5617,"LEKKI II",508
5618,"S2, (SIRIWON/IGBEKODO I)",508
5619,"S,2A (SIRIWON/IGBEKODO II)",508
5620,IJAYE,509
5621,"OLD IFAKO/KARAOLE",509
5622,"NEW IFAKO/OYEMEKUN",509
5623,"FAGBA/AKUTE ROAD",509
5624,"IJU ISAGA",509
5625,IJU-OBAWOLE,509
5626,PAMADA/ABULE-EGBA,509
5627,IJAIYE/OJOKORO,509
5628,IJAIYE/AGBADO/KOLLINGTON,509
5629,ALAKUKO/KOLLINGTON,509
5630,AJEGUNLE/AKINDE/ANIMASHAUN,509
5631,ANIFOWOSHE/IKEJA,510
5632,OJODU/AGIDINGBI/OMOLE,510
5633,ALAUSA/OREGUN/OLUSOSUN,510
5634,AIRPORT/ONIPETESI/ONILEKERE,510
5635,"IPODO/SERIKI ARO",510
5636,"ADEKUNLE VILL./ADENIYI JONES/OGBA",510
5637,OKE-IRA/AGUDA,510
5638,"ONIGBONGBO/MILITARY CANTONMENT",510
5639,"GRA/POLICE BARRACKS",510
5640,WASIMI/OPEBI/ALLEN,510
5641,"ISELE I",511
5642,"ISELE II",511
5643,"ISELE III",511
5644,AGA/IJIMU,511
5645,IPAKODO,511
5646,"IMOTA 1",511
5647,"IMOTA II",511
5648,ISIU,511
5649,"IGBOGBO I",511
5650,"IGBOGBO II",511
5651,BAIYEKU/ORETA,511
5652,"IJEDE J",511
5653,"IJEDE II",511
5654,AGURA/IPONMI,511
5655,ODOGUNYAN,511
5656,ERIKORODU,511
5657,AGBALA,511
5658,OLORUNDA/IGBAGA,511
5659,OWORONSHOKI,512
5660,IFAKO/SOLUYI,512
5661,"ANTHONY/AJAO ESTATE/MENDE/MARYLAND",512
5662,OJOTA/OGUDU,512
5663,KETU/ALAPERE/AGIDI/ORISIGUN/KOSOFE/AJELOGO/AKANIMODO,512
5664,"IKOSI KETU/MILE 12/AGILITI/MAIDAN",512
5665,"ISHERI-OLOWO-IRA/SHANGISHA/MAGODO PHASE I & II",512
5666,"AGBOYI I",512
5667,"AGBOYI II",512
5668,"OWODE ONIRIN/AJEGUNLE/ODO-OGUN",512
5669,OLOWOGBOWO/ELEGBATA,513
5670,OLUWOLE,513
5671,IDUMOTA/OKE,513
5672,OJU-OTO,513
5673,OKO-AWO,513
5674,AGARAWU/OBADINA,513
5675,IDUNTAFA,513
5676,ILUPESI,513
5677,ISALE-AGBEDE,513
5678,OLOSUN,513
5679,OLUSHI/KAKAWA,513
5680,POPO-AGUDA,513
5681,ANIKANTAMO,513
5682,OKO-FAJI,513
5683,EIYEKOLE,513
5684,ONIKAN,513
5685,SANDGROUSE,513
5686,EPETEDO,513
5687,LAFIAJI/EBUTE,513
5688,OTTO/IDDO,514
5689,"OLALEYE VILLAGE",514
5690,"MAROKO/EBUTE METTA",514
5691,"OYINGBO MARKET/EBUTE METTA",514
5692,"GLOVER/EBUTE METTA",514
5693,OKO-BABA,514
5694,"OYADIRAN ESTATE/ABULE-OJA",514
5695,ALAGOMEJI,514
5696,IWAYA,514
5697,YABA/IGBOBI,514
5698,ALAKARA,515
5699,IDI-ORO/ODI-OLOWU,515
5700,BABALOSA,515
5701,OJUWOYE,515
5702,ILUPEJU,515
5703,OLATEJU,515
5704,KAYODE/FADEYI,515
5705,MUSHIN/ATEWOLARA,515
5706,PAPA-AJAO,515
5707,ILASAMAJA,515
5708,BABALOSA/IDI-ARABA,515
5709,IDI-ARABA,515
5710,ITIRE,515
5711,"ILUPEJU INDUSTRIAL ESTATE",515
5712,"OJO TOWN",516
5713,OKOKOMAIKO,516
5714,AJANGBADI,516
5715,IJANIKIN,516
5716,IBA,516
5717,IREWE,516
5718,TAFI,516
5719,ETEGBIN,516
5720,IDOLUWO,516
5721,SABO,516
5722,OSHODI/BOLADE,517
5723,ORILE-OSHODI,517
5724,ISOLO,517
5725,"AJAO ESTATE",517
5726,MAFOLUKU,517
5727,SOGUNLE,517
5728,SOGUNLE/ALASIA,517
5729,OKOTA,517
5730,ISHAGATEDO,517
5731,OKE-AFA/EJIGBO,517
5732,ONIPANU,518
5733,PALMGROVE/IJEBUTEDO,518
5734,ALADE,518
5735,BAJULAIYE,518
5736,MAFOWOKU/PEDRO,518
5737,LAD-LAK/BARIGA,518
5738,ILAJE/AKOKA,518
5739,IGBOBI/FADEYI,518
5740,"FOLA AGORO/BAJULAIYE/IGBARI-AKOKA",518
5741,"GBAGADA PHASE I OBANIKORO/PEDRO",518
5742,"GBAGADA PHASE II /BARIGA/APELEHIN",518
5743,ABULE-OKUTA/ILAJE/BARIGA,518
5744,ORILE,519
5745,AGUDA,519
5746,IJESHATEDO,519
5747,AKINHANMI/COLE,519
5748,YABA/OJUELEGBA,519
5749,IGBAJA/STADIUM,519
5750,"SHITTA/OGUNLANA DRIVE",519
5751,ADENIRAN/OGUNSANYA,519
5752,"IPONRI HOUSING ESTATE/ERIC MOORE",519
5753,COKER,519
5754,IKATE,519
5755,AGYAGA,520
5756,ANCHOBABA,520
5757,GWANJE.GWANJE,520
5758,"ANCHO NIGHAAN",520
5759,ANDAHA,520
5760,NUNKU,520
5761,GUDI,520
5762,MOROA,520
5763,"AKWANGA WEST",520
5764,"AKWANGA EAST",520
5765,"NINGO / BOHAR",520
5766,MAKWANGIJI,521
5767,MADAKI,521
5768,JANGARU,521
5769,KANJE/ABUNI,521
5770,RIBI,521
5771,AZARA,521
5772,WUSE,521
5773,AKIRI,521
5774,ALAGYE,522
5775,RUKUBI,522
5776,AGBASHI,522
5777,AKPANAJA,522
5778,"UNGWAN SARKI DAWAKI",522
5779,MADAUCHI,522
5780,"UNGWAN DAN GALADIMA",522
5781,"ASO / KODAPE",523
5782,AGADA/BAGAJI,523
5783,"KARSHI I",523
5784,"KARSHI II",523
5785,"KAFIN SHANU/BETTI",523
5786,TATTARA/KONDORO,523
5787,GITATA,523
5788,GURKU/KABUSU,523
5789,"PANDA / KARE",523
5790,KARU,523
5791,IWAGU,524
5792,AMIRI,524
5793,OBENE,524
5794,OKI,524
5795,KWARA,524
5796,ALOSHI,524
5797,AGAZA,524
5798,"GIZA GALADIMA",524
5799,"ANGWAN IYA I",525
5800,"ANGWAN IYA II",525
5801,"TUDUN KOFA T.V",525
5802,"GANGARE TUDU",525
5803,"KEFFI TOWN EAST / KOFAR GORIYA",525
5804,YARA,525
5805,ANG.RIMI,525
5806,JIGWADA,525
5807,"LIMAN ABAJI",525
5808,AGWADA,526
5809,"KOYA  / KANA",526
5810,BASSA,526
5811,KOKONA,526
5812,"KOFAR GWARI",526
5813,NINKORO,526
5814,HADARI,526
5815,DARI,526
5816,AMBA,526
5817,GARAKU,526
5818,ADOGI,527
5819,"AGYARAGUN TOFA",527
5820,"BAKIN RIJIYA/AKURBA/SARKIN PADA",527
5821,ARIKYA,527
5822,ASSAKIO,527
5823,ASHIGIE,527
5824,CHIROMA,527
5825,KEFFIN/WAMBAI,527
5826,MAKAMA,527
5827,SHABU/KWANDERE,527
5828,WAKWA,527
5829,ZANWA,527
5830,"UDENIN GIDA",394
5831,AKUM,394
5832,UDENIN,394
5833,LOKO,394
5834,TUNGA/BAKONO,394
5835,GUTO/AISA,394
5836,"NASARAWA EAST",394
5837,"NASARAWA  CENTRAL",394
5838,"NASARAWA MAIN TOWN",394
5839,"ARA I",394
5840,"ARA II",394
5841,LAMINGA,394
5842,KANAH/ONDO/APAWU,394
5843,ODU,394
5844,"NASARAWA EGGON",529
5845,UBBE,529
5846,IGGA/BURUMBURUM,529
5847,UMME,529
5848,"MADA STATION",529
5849,"LIZZIN KEFFI/EZZEN",529
5850,LAMBAGA/ARIKPA,529
5851,"KAGBU WANA",529
5852,"IKKA WANGIBI",529
5853,ENDE,529
5854,WAKAMA,529
5855,ALOCE/GINDA,529
5856,ALOGANI,529
5857,AGUNJI,529
5858,AGWATASHI,132
5859,DEDDERE/RIRI,132
5860,OBI,132
5861,"TUDUN ADABU",132
5862,DUDUGURU,132
5863,GWADENYE,132
5864,KYAKALE,132
5865,"GIDAN AUSA I",132
5866,"GIDAN AUSA II",132
5867,ADUDU,132
5868,GWARGWADA,531
5869,GADAGWA,531
5870,BUGAKARMO,531
5871,UMAISHA,531
5872,DAUSU,531
5873,KANYEHU,531
5874,UGYA,531
5875,TOTO,531
5876,"SHAFAN ABAKPA I",531
5877,"SHAFAN KWATTO I",531
5878,"SHEGE I",531
5879,"KATAKPA I",531
5880,ARUM,532
5881,MANGAR,532
5882,GITTA,532
5883,NAKERE,532
5884,KONVAH,532
5885,WAYO,532
5886,"WAMBA WEST",532
5887,"WAMBA EAST",532
5888,JIMIYA,532
5889,BARO,533
5890,BOKU,533
5891,EKOBADEGGI,533
5892,EKOSSA,533
5893,EKOWUGI,533
5894,EKOWUNA,533
5895,ETSUGAIE,533
5896,DAUACI,533
5897,KUTIRIKO,533
5898,MAGAJI,533
5899,TAGAGI,533
5900,ADEHE,534
5901,AGWATA,534
5902,BUSURU,534
5903,GALLAH,534
5904,KASHINI,534
5905,KOKOLI,534
5906,MAGO,534
5907,PAPIRI,534
5908,ROFIA,534
5909,SUTEKU,534
5910,CENIYAN,535
5911,DOKODZA,535
5912,KYARI,535
5913,LANDZUN,535
5914,"MASABA I",535
5915,"MASABA  II",535
5916,"MASAGA  I",535
5917,"MASAGA II",535
5918,"MAYAKI NDAJIYA",535
5919,NASSARAFU,535
5920,"UMARU/MAJIGI  I",535
5921,"UMARU MAJIGI  II",535
5922,WADATA,535
5923,BABANNA,536
5924,DUGGA,536
5925,KARABONDE,536
5926,KONKOSO,536
5927,MALALE,536
5928,"NEW BUSSA",536
5929,KABE/PISSA,536
5930,SHAGUNU,536
5931,RIVERINE,536
5932,BEJI,537
5933,"BOSSO CENTRAL  I",537
5934,"BOSSO CENTRAL  II",537
5935,CHANCHAGA,537
5936,GARATU,537
5937,KAMPALA,537
5938,KODO,537
5939,MAIKUNKELE,537
5940,MAITUMBI,537
5941,SHATA,537
5942,"LIMAWA 'A'",538
5943,"LIMAWA 'B'",538
5944,"MINNA CENTRAL",538
5945,"MINNA SOUTH",538
5946,"NASSARAWA 'A'",538
5947,"NASSARAWA 'B'",538
5948,"NASSARAWA 'C'",538
5949,ENAGI,539
5950,"ETSU TASHA",539
5951,FAZHI,539
5952,"GAZHE  I",539
5953,"GAZHE  II",539
5954,GBANGBAN,539
5955,GONAGI,539
5956,GUZAN,539
5957,ROKOTA,539
5958,SAKPE,539
5959,BATAGI,540
5960,BATAKO,540
5961,EDOKOTA,540
5962,EDOZHIGI,540
5963,"ETSU AUDU",540
5964,GBADAFU,540
5965,GOGATA,540
5966,LEMU,540
5967,NUWANKOTA,540
5968,SAMMAJIKO,540
5969,BONU,541
5970,DIKO,541
5971,GAWU,541
5972,IZOM,541
5973,KWAKA,541
5974,LAMBATA,541
5975,LEFU,541
5976,SHAKO,541
5977,TUFA,541
5978,BAKEKO,542
5979,BADEGGI,542
5980,BISANTI,542
5981,DZWAFU,542
5982,EDOTSU,542
5983,ESSA,542
5984,GBAKOGI,542
5985,KATCHA,542
5986,KATAREGI,542
5987,"SIDI SABA",542
5988,AREWA,543
5989,CENTRAL,543
5990,GABAS,543
5991,KUDU,543
5992,MAGAJIYA,543
5993,MASUGA,543
5994,NAGWAMATSE,543
5995,"RAFIN GORA",543
5996,TUNGANWAWA,543
5997,"TUNGAN KAWO",543
5998,USALLE,543
5999,YAMMA,543
6000,AREWA/YAMMA,544
6001,"BIRNIN MAZA/TASHIBO",544
6002,EBBO/GBACINKU,544
6003,EVUTI/KPADA,544
6004,"GULU/ANGUWA VATSA",544
6005,GUPA/ABUGI,544
6006,GURDI/ZAGO,544
6007,KUDU/GABAS,544
6008,MUYE/EGBA,544
6009,TAKUTI/SHAKU,544
6010,BUSU/KUCHI,545
6011,BATATI,545
6012,DASSUN,545
6013,DABBAN,545
6014,EGBAKO,545
6015,GABA,545
6016,JIMA,545
6017,KUTIGI,545
6018,KUSOTACHI,545
6019,LAGUN,545
6020,MAMBE,545
6021,"AUNA CENTRAL",546
6022,"AUNA EAST CENTRAL",546
6023,"AUNA EAST",546
6024,"AUNA SOUTH EAST",546
6025,"AUNA SOUTH",546
6026,"IBELU CENTRAL",546
6027,"IBELU EAST",546
6028,"IBELU NORTH",546
6029,"IBELU WEST",546
6030,NASKO,546
6031,NASSARAWA,546
6032,BANGI,547
6033,BERI,547
6034,BOBI,547
6035,"GULBIN - BOKA",547
6036,GALMA/WAMBA,547
6037,INKWAI,547
6038,IGWAMA,547
6039,KAKIHUM,547
6040,KONTOKORO,547
6041,KUMBASHI,547
6042,MABURYA,547
6043,"BABBAN  RAMI",548
6044,DAPANGI/MAKERA,548
6045,IBBI,548
6046,KABOJI,548
6047,KASANGA,548
6048,KWATACHI,548
6049,KULHO,548
6050,MASHEGU,548
6051,MAZAKUKA/LIKORO,548
6052,SAHO-RAMI,548
6053,BOKANI,549
6054,GBAJIBO/MUWO,549
6055,GBARA,549
6056,JA'AGI,549
6057,"JEBBA NORTH",549
6058,KPAKI/TAKUMA,549
6059,LABOZHI,549
6060,MOKWA,549
6061,MUREGI,549
6062,RABBA/NDAYAKO,549
6063,BENI,550
6064,DANDAUDU,550
6065,DANGUNU,550
6066,DAZA,550
6067,FUKA,550
6068,GINI,550
6069,GUNI,550
6070,KABULA,550
6071,KAZAI,550
6072,KUCHI,550
6073,"SARKIN PAWA",550
6074,ADUNU,551
6075,CHIMBI,551
6076,GWAM,551
6077,ISHAU,551
6078,JERE,551
6079,"KAFIN KORO",551
6080,KWAGANA,551
6081,KWAKUTI,551
6082,"NIKUCHI T/MALLAM",551
6083,"PAIKO CENTRAL",551
6084,"TUTUNGO JEDNA",551
6085,"KAGARA GARI",552
6086,KAKURI,552
6087,"KONGOMA CENTRAL",552
6088,"KONGOMA WEST",552
6089,"KUSHERKI NORTH",552
6090,"KUSHIRKI SOUTH",552
6091,KUNDU,552
6092,"TEGINA GARI",552
6093,"TEGINA WEST",552
6094,YAKILA,552
6095,DANRANGI,553
6096,DUGGE,553
6097,DUKKU,553
6098,GENU,553
6099,JAMA'ARE,553
6100,RIJAU,553
6101,SHAMBO,553
6102,T/BUNU,553
6103,T/MAGAJIYA,553
6104,USHE,553
6105,WARARI,553
6106,ALLAWA,554
6107,BANGAJIYA,554
6108,BASSA/KUKOKI,554
6109,EGWA/GWADA,554
6110,ERANA,554
6111,GALKOGO,554
6112,GURMANA,554
6113,GUSSORO,554
6114,KATO,554
6115,KUSHAKA/KUREBE,554
6116,KWAKI/CHUKWUBA,554
6117,MANTA,554
6118,PINA,554
6119,SHE,554
6120,UBANDOMA,554
6121,"BAGMAMA 'A'",555
6122,"BAGAMA 'B'",555
6123,"HASHIMI 'A'",555
6124,"HASHIMI 'B'",555
6125,"IKU SOUTH I",555
6126,"IKU SOUTH II",555
6127,"KURMIN SARKI",555
6128,"MAJE NORTH",555
6129,WAMBAI,555
6130,"DOGON KURMI",556
6131,GARAM,556
6132,"IJA GWARI",556
6133,"IJA KORO",556
6134,IKU,556
6135,"NEW BWARI",556
6136,"WUSE WEST",556
6137,"WUSE  EAST",556
6138,"ZUMA EAST",556
6139,"ZUMA WEST",556
6140,AKARE,557
6141,BARWA,557
6142,GWARJIKO,557
6143,KANWURI,557
6144,KWATA,557
6145,LOKOGOMA,557
6146,MAITO,557
6147,TUKUNJI/YAMIGI,557
6148,ZUNGERU,557
6149,IKEREKU,558
6150,IKIJA,558
6151,"AGO OKO",558
6152,ELEGA,558
6153,ILUGUN/IBEREKODO,558
6154,GBAGURA,558
6155,IKA,558
6156,LAFENWA,558
6157,"OKE-AGO OWU",558
6158,TOTORO/SOKORI,558
6159,ITA-OSHIN/OLOMORE,558
6160,"OLORUNDA IJALE",558
6161,"IMALA - IDIEMI",558
6162,"ISAGA ILEWO",558
6163,"IBARA ORILE/ONISASA",558
6164,"AKE  I",559
6165,"AKE II",559
6166,"AKE  III",559
6167,KEESI/EMERE,559
6168,IJEMO,559
6169,ITOKO,559
6170,IJAYE/IDI-ABA,559
6171,"ERUNBE/OKE IJEUN",559
6172,AGO-EGUN/IJESA,559
6173,"SODEKE/SALE-IJEUN  I",559
6174,"SODEKE/SALE-IJEUN  II",559
6175,IMO/ISABO,559
6176,"IGBORE/AGO OBA",559
6177,"IBARA  I",559
6178,"IBARA  II",559
6179,"OTA  I",560
6180,"OTA  II",560
6181,"OTA III",560
6182,SANGO,560
6183,IJOKO,560
6184,ATAN,560
6185,IJU,560
6186,"ADO ODO  I",560
6187,"ADO ODO II",560
6188,ERE,560
6189,ALAPOTI,560
6190,KETU-ADIE-OWE,560
6191,IGBESA,560
6192,"AGBARA  I",560
6193,"AGBARA/EJILA AWORI",560
6194,"IDO FOI",561
6195,"AYE TORO  I",561
6196,"AYE TORO  II",561
6197,SUNWA,561
6198,IBORO/JOGA,561
6199,IMASAI,561
6200,"EBUTE IGBOORO",561
6201,OHUNBE,561
6202,IGUA,561
6203,IJOUN,561
6204,IBESE,561
6205,"ILARO  I",562
6206,"ILARO  II",562
6207,"ILARO  III",562
6208,IWOYE,562
6209,IDOGO,562
6210,"OKE ODAN",562
6211,"OWODE I",562
6212,"OWODE II",562
6213,ILOBI/ERINJA,562
6214,AJILETE,562
6215,ABALABI,563
6216,ASA/YOBO,563
6217,ARIGBAJO,563
6218,ITORI,563
6219,ELERE/ONIGBEDU,563
6220,PAPALANTO,563
6221,WASIMI,563
6222,MOSAN,563
6223,OWOWO,563
6224,OBADA-OKO,563
6225,"IFO  I",564
6226,"IFO  II",564
6227,"IFO  III",564
6228,ISERI,564
6229,AJUWON/AKUTE,564
6230,OKE-ARO/IBARAGUN/ROBIYAN,564
6231,OSOSUN,564
6232,SUNREN,564
6233,IBOGUN,564
6234,"IJEBU MUSHIN  I",565
6235,"IJEBU MUSHIN  II",565
6236,"IJEBU IFE  I",565
6237,"IJEBU IFE  II",565
6238,OWU,565
6239,ITELE,565
6240,OGBERE,565
6241,"IMOBI  I",565
6242,"IMOBI  II",565
6243,AJEBANDELE,565
6244,ATIKORI,566
6245,JAPARA/OJOWO,566
6246,OMEN,566
6247,"OKE AGBO",566
6248,"OKE SOPIN",566
6249,ORU/AWA/ILAPORU,566
6250,"AGO IWOYE  I",566
6251,"AGO IWOYE II",566
6252,AKO-ONIGBAGBO/GELETE,566
6253,MAMU/ETIRI,566
6254,ATAN/IMUKU,567
6255,ODOSIMADEGUN/ODOSEBORA,567
6256,IMEWIRO/ODODEYO/IMOMO,567
6257,ODESENLU,567
6258,IGEDE/ITAMARUN,567
6259,"OJU ONA",567
6260,ISOYIN,567
6261,ILESE,567
6262,OKE-ERI/OGBOGBO,567
6263,ERUNWON,567
6264,ISOKU/OSOSA,568
6265,ODO-ESA,568
6266,ITANTEBO,568
6267,"IJADE / IMEPE I",568
6268,"IJADE / IMEPE II",568
6269,"POROGUN  I",568
6270,"POROGUN  II",568
6271,"IJASI/ IDEPO",568
6272,ODO-EGBO/OLIWORO,568
6273,ISIWO,568
6274,ITAMAPAKO,568
6275,"IKENNE  I",569
6276,"IKENNE  II",569
6277,"IPERU  I",569
6278,"IPERU  II",569
6279,"IPERU  III",569
6280,"OGERE  I",569
6281,"OGERE  II",569
6282,"ILISAN  I",569
6283,"ILISAN  II",569
6284,ILISAN/IROLU,569
6285,IMEKO,570
6286,"OKE AGBEDE/MORIWI/MATALE",570
6287,IDOFA,570
6288,IWOYE/JABATA,570
6289,ILARA/ALAGBE,570
6290,OTAPELE,570
6291,KAJOLA/AGBERIODO,570
6292,OLORUNDA/GBOMO,570
6293,"IDI AYIN",570
6294,"IPOKIA  I",571
6295,"IPOKIA  II",571
6296,AGOSASA,571
6297,IJOFIN/IDOSA,571
6298,TUBE,571
6299,AGADA,571
6300,"MAUNI I",571
6301,"MAUNI II",571
6302,AJEGUNLE,571
6303,IFONYINTEDO,571
6304,IDIROKO,571
6305,"IHUNBO/ ILASE",571
6306,MOKOLOKI,572
6307,OFADA,572
6308,OWODE,572
6309,AJURA,572
6310,MOLOKO-ASIPA,572
6311,ONIDUNDU,572
6312,KAJOLA,572
6313,OBAFEMI,572
6314,AJEBO,572
6315,ALAPAKO-ONI,572
6316,ODEDA,573
6317,"BALOGUN ITESI",573
6318,OLODO,573
6319,ALAGBAGBA,573
6320,ILUGUN,573
6321,OSIELE,573
6322,OBANTOKO,573
6323,ALABATA,573
6324,OBETE,573
6325,OPEJI,573
6326,IMOSAN,574
6327,IMODI,574
6328,OKUN-OWA,574
6329,"ODOGBOLU  I",574
6330,"ODOGBOLU  II",574
6331,AIYEPE,574
6332,OSOSA,574
6333,IDOWA,574
6334,IBEFUN,574
6335,ILADO,574
6336,"OGBO/MORAIKA/ITA-EPO  I",574
6337,ALA/IGBILE,574
6338,JOBORE/IBIDO/IKISE,574
6339,OMU,574
6340,"OGBO/MORAIKA/ITA EPO II",574
6341,IWOPIN,575
6342,ONI,575
6343,IBIADE,575
6344,LUKOGBE/ILUSIN,575
6345,ABIGI,575
6346,EFIRE,575
6347,AYEDE/LOMIRO,575
6348,AYILA/ITEBU,575
6349,MAKUN/IROKUN,575
6350,ODE-OMI,575
6351,AYEGBAMI,576
6352,IGAN/AJINA,576
6353,MOBORODE/OKE-OLA,576
6354,ODOFIN/IMAGBO/PETEKUN/DAWARA,576
6355,AKAKA,576
6356,IPARA,576
6357,ORILE-OKO,576
6358,"OKO/EPE/ITULA  I",577
6359,"OKO/EPE/ITULA  II",577
6360,AYEGBAMI/IJOKUN,577
6361,"SABO 1",577
6362,"SABO II",577
6363,"ISOKUN / OYEBAJO",577
6364,IJAGBA,577
6365,LATAWA,577
6366,"ODE -LEMO",577
6367,"OGIJO/ LIKOSI",577
6368,SURULERE,577
6369,ISOTE,577
6370,"SIMAWA / IWELEPE",577
6371,IBIDO/ITUWA/ALARA,577
6372,EDO,578
6373,"IKADO I",578
6374,"IKADO II",578
6375,"ILEPA I",578
6376,"ILEPA II",578
6377,"ISOWOPO I",578
6378,"ISOWOPO II",578
6379,"IYOMETA I",578
6380,"IYOMETA II",578
6381,"OORUN I",578
6382,"OORUN II",578
6383,OYINMO,578
6384,"ARIGIDI/IYE I",579
6385,"ARIGIDI  II",579
6386,OKEAGBE,579
6387,OYIN/OGE,579
6388,AJOWA/IGASI/ERITI/GEDEGEDE,579
6389,OGBAGI,579
6390,OKE-IRUN/SURULERE,579
6391,ODO-IRUN/OYINMO,579
6392,ESE/AFIN,579
6393,ERUSU/KARAMU/IBARAMU,579
6394,"EPINMI I",580
6395,"EPINMI II",580
6396,IFIRA,580
6397,"IPE I",580
6398,"IPE II",580
6399,IPESI,580
6400,"ISUA I",580
6401,"ISUA II",580
6402,"ISUA III",580
6403,"ISUA IV",580
6404,SOSAN,580
6405,"OKA I IBAKA / SABO",581
6406,"OKA II A IKANMU",581
6407,"OKA II B OKIA/KOROWA/SIMERIN/UBA",581
6408,"OKA III A  AGBA",581
6409,"OKA III B OWASE /IKESE/IWONRIN/EBINRIN/IDORIN",581
6410,"OKA IV/OWAKE/EBO/AYEGUNLE",581
6411,"OKA V A OWALUSIN/AYEPE",581
6412,"OKA V B OKA ODO/OKELA/BOLORUNDURO",581
6413,IKUN,581
6414,"SUPARE I",581
6415,"SUPARE II",581
6416,"AKUNGBA I",581
6417,"AKUNGBA II",581
6418,AGAMO/OKE-OORE/AKOMOWA,582
6419,AYEDE/OGBESE,582
6420,AYETORO,582
6421,IGBATORO,582
6422,IGOBA/ISINIGBO,582
6423,ILUABO/ELEYEWO/BOLORUNDURO,582
6424,ISIMIJA/IRADO,582
6425,MOFERERE,582
6426,OBA-ILE,582
6427,ODO-OJA/IJIGBO,582
6428,OKE-AFA/OWODE,582
6429,"OKE IJU",582
6430,APONMU,583
6431,"GBOGI/ISIKAN I",583
6432,"GBOGI/ISIKAN II",583
6433,IJOMU/OBANLA,583
6434,LISA,583
6435,ODA,583
6436,ODOPETU,583
6437,"OKE ARO/URO I",583
6438,"OKE ARO/URO II",583
6439,OSHODI/ISOLO,583
6440,OWODE/IMUAGUN,583
6441,"APOI I",584
6442,"APOI II",584
6443,"APOI III",584
6444,"APOI IV",584
6445,"APOI V",584
6446,"AROGBO I",584
6447,"AROGBO II",584
6448,"AROGBO III",584
6449,"UKPARAMA I",584
6450,"UKPARAMA II",584
6451,ALA-ELEFOSAN,585
6452,ALADE/ATOSIN,585
6453,IDALE-LEMIKAN,585
6454,IDALE-LOGBOSERE,585
6455,IJOMU/ISURIN,585
6456,IROWO,585
6457,"ISALU EHINPETI",585
6458,"ISALU JIGBOKIN",585
6459,OFOSU/ONISERE,585
6460,OWENA/APONMULONA,585
6461,ERO/IBUJI/MARIWO,586
6462,"IGBAKA-OKE I",586
6463,"IGBAKA-OKE II",586
6464,"IJARE 1",586
6465,"IJARE 11",586
6466,OBO/IKOTA/OLO-GBO,586
6467,"ILARA 1",586
6468,"ILARA 11",586
6469,IPOGUN/IBULE,586
6470,"ISARUN/ ERIGI",586
6471,AHERI,587
6472,ETIKAN,587
6473,"MAHIN 1",587
6474,"MAHIN 11",587
6475,"MAHIN 111",587
6476,"MAHIN 1V",587
6477,"UGBO 1",587
6478,"UGBO 11",587
6479,"UGBO 111",587
6480,"UGBO 1V",587
6481,"UGBO V",587
6482,"UGBO V1",587
6483,"ILEOLUJI 1",588
6484,"ILEOLUJI 11",588
6485,"ILEOLUJI III",588
6486,"ILEOLUJI 1V",588
6487,"ILEOLUJI V",588
6488,"ILEOLUJI VI",588
6489,"OKE-IGBO 1",588
6490,"OKE-IGBO 11",588
6491,"OKE-IGBO 111",588
6492,"OKE-IGBO 1V",588
6493,"AJAGBA 1",589
6494,"AJAGBA 11",589
6495,"AKOTOGBO 1",589
6496,"AKOTOGBO 11",589
6497,IYANSAN/OMI,589
6498,"IRELE 1",589
6499,"IRELE 11",589
6500,"IRELE III",589
6501,"IRELE 1V",589
6502,"IRELE V",589
6503,AGBABU,590
6504,AGO-ALAYE,590
6505,AJUE,590
6506,"ARAROMI OBU",590
6507,AYESAN,590
6508,EBIJAN,590
6509,KOSERU,590
6510,ODIGBO,590
6511,ONIPARAGA,590
6512,"ORE 1",590
6513,"ORE 11",590
6514,AYEKA/IGBODIGO,591
6515,ERINJE,591
6516,"IGBOTAKO 1",591
6517,"IGBOTAKO 11",591
6518,IJU-ODO/EREKITI,591
6519,IKOYA/OLOTO,591
